0.0, 480650.0
0.005, 451425.37929868954
0.01, 422524.4566263438
0.015, 394260.2136858196
0.02, -524.4083788529036
0.025, -1588.5709515956603
0.030000000000000002, -2635.7415019777527
0.035, -3663.0697496965804
0.04, -4667.878502814887
0.045, -5647.684198411034
0.049999999999999996, -6600.214674675879
0.05499999999999999, -7523.423973472296
0.05999999999999999, -8415.504030572609
0.06499999999999999, -9274.893170442787
0.06999999999999999, -10100.281382076211
0.075, -10890.612410590751
0.08, -11645.082754741723
0.085, -12363.13771196472
0.09000000000000001, -13044.464658983454
0.09500000000000001, -13688.983796509783
0.10000000000000002, -14296.836620444017
0.10500000000000002, -14868.372408768424
0.11000000000000003, -15404.133032752254
0.11500000000000003, -15904.836413082925
0.12000000000000004, -16371.358946260243
0.12500000000000003, -16804.717224347885
0.13000000000000003, -17206.04936246279
0.13500000000000004, -17576.596233826385
0.14000000000000004, -17917.68289253499
0.14500000000000005, -18230.700440252924
0.15000000000000005, -18517.0885656693
0.15500000000000005, -18778.318955670788
0.16000000000000006, -19015.879745682476
0.16500000000000006, -19231.261144358545
0.17000000000000007, -19425.94233558848
0.17500000000000007, -19601.379729357966
0.18000000000000008, -19758.996603021133
0.18500000000000008, -19900.17414655337
0.19000000000000009, -20026.243899821824
0.1950000000000001, -20138.48154716982
0.2000000000000001, -20238.102014905
0.2050000000000001, -20326.255800741797
0.2100000000000001, -20404.026450918453
0.2150000000000001, -20472.42909053719
0.2200000000000001, -20532.409905543384
0.22500000000000012, -20584.846470477973
0.23000000000000012, -20630.548814468373
0.23500000000000013, -20670.26111858918
0.24000000000000013, -20704.663940430764
0.24500000000000013, -20734.376866127834
0.2500000000000001, -20759.96149592435
0.2550000000000001, -20781.924676249513
0.2600000000000001, -20800.721898965683
0.2650000000000001, -20816.760796641523
0.27000000000000013, -20830.40467114203
0.27500000000000013, -20841.97600129457
0.28000000000000014, -20851.759883690214
0.28500000000000014, -20860.007368648094
0.29000000000000015, -20866.93866088894
0.29500000000000015, -20872.746161415955
0.30000000000000016, -20877.597333441066
0.30500000000000016, -20881.637380856042
0.31000000000000016, -20884.991732731472
0.31500000000000017, -20887.768331615323
0.3200000000000002, -20890.05972703355
0.3250000000000002, -20891.944978579286
0.3300000000000002, -20893.49137537184
0.3350000000000002, -20894.755980516955
0.3400000000000002, -20895.787010554606
0.3450000000000002, -20896.625060806793
0.3500000000000002, -20897.30418808303
0.3550000000000002, -20897.852862430285
0.3600000000000002, -20898.29479957646
0.3650000000000002, -20898.649685462573
0.3700000000000002, -20898.933803834694
0.3750000000000002, -20899.160577321032
0.3800000000000002, -20899.341031774984
0.38500000000000023, -20899.484192966283
0.39000000000000024, -20899.597423973548
0.39500000000000024, -20899.686710886475
0.40000000000000024, -20899.756903693855
0.40500000000000025, -20899.811918525385
0.41000000000000025, -20899.854906732366
0.41500000000000026, -20899.88839566036
0.42000000000000026, -20899.91440537138
0.42500000000000027, -20899.934545033397
0.43000000000000027, -20899.95009219804
0.4350000000000003, -20899.962057745866
0.4400000000000003, -20899.971238880244
0.4450000000000003, -20899.9782622006
0.4500000000000003, -20899.983618575512
0.4550000000000003, -20899.98769127001
0.4600000000000003, -20899.990778543255
0.4650000000000003, -20899.993111736272
0.4700000000000003, -20899.99486969495
0.4750000000000003, -20899.996190227026
0.4800000000000003, -20899.997179171016
0.4850000000000003, -20899.997917545643
0.4900000000000003, -20899.998467167894
0.49500000000000033, -20899.998875049318
0.5000000000000003, -20899.99917682647
0.5050000000000003, -20899.999399424203
0.5100000000000003, -20899.99956312001
0.5150000000000003, -20899.999683135375
0.5200000000000004, -20899.999770859442
0.5250000000000004, -20899.99983478625
0.5300000000000004, -20899.999881230164
0.5350000000000004, -20899.99991487035
0.5400000000000004, -20899.99993916266
0.5450000000000004, -20899.999956651493
0.5500000000000004, -20899.99996920431
0.5550000000000004, -20899.99997818675
0.5600000000000004, -20899.999984594968
0.5650000000000004, -20899.999989152835
0.5700000000000004, -20899.999992384743
0.5750000000000004, -20899.999994669557
0.5800000000000004, -20899.99999627993
0.5850000000000004, -20899.999997411527
0.5900000000000004, -20899.999998204177
0.5950000000000004, -20899.999998757918
0.6000000000000004, -20899.999999143314
0.6050000000000004, -20899.999999410975
0.6100000000000004, -20899.999999596188
0.6150000000000004, -20899.999999724023
0.6200000000000004, -20899.999999811935
0.6250000000000004, -20899.99999987217
0.6300000000000004, -20899.999999913394
0.6350000000000005, -20899.99999994155
0.6400000000000005, -20899.999999960677
0.6450000000000005, -20899.99999997351
0.6500000000000005, -20899.999999982298
0.6550000000000005, -20899.99999998824
0.6600000000000005, -20899.99999999216
0.6650000000000005, -20899.999999994772
0.6700000000000005, -20899.999999996555
0.6750000000000005, -20899.999999997744
0.6800000000000005, -20899.999999998454
0.6850000000000005, -20899.99999999905
0.6900000000000005, -20899.999999999407
0.6950000000000005, -20899.999999999523
0.7000000000000005, -20899.999999999764
0.7050000000000005, -20899.99999999988
0.7100000000000005, -20899.99999999988
0.7150000000000005, -20899.99999999988
0.7200000000000005, -20900.0
0.7250000000000005, -20900.0
0.7300000000000005, -20900.0
0.7350000000000005, -20900.0
0.7400000000000005, -20900.0
0.7450000000000006, -20900.0
0.7500000000000006, -20900.0
0.7550000000000006, -20900.0
0.7600000000000006, -20900.0
0.7650000000000006, -20900.0
0.7700000000000006, -20900.0
0.7750000000000006, -20900.0
0.7800000000000006, -20900.0
0.7850000000000006, -20900.0
0.7900000000000006, -20900.0
0.7950000000000006, -20900.0
0.8000000000000006, -20900.0
0.8050000000000006, -20900.0
0.8100000000000006, -20900.0
0.8150000000000006, -20900.0
0.8200000000000006, -20900.0
0.8250000000000006, -20900.0
0.8300000000000006, -20900.0
0.8350000000000006, -20900.0
0.8400000000000006, -20900.0
0.8450000000000006, -20900.0
0.8500000000000006, -20900.0
0.8550000000000006, -20900.0
0.8600000000000007, -20900.0
0.8650000000000007, -20900.0
0.8700000000000007, -20900.0
0.8750000000000007, -20900.0
0.8800000000000007, -20900.0
0.8850000000000007, -20900.0
0.8900000000000007, -20900.0
0.8950000000000007, -20900.0
0.9000000000000007, -20900.0
0.9050000000000007, -20900.0
0.9100000000000007, -20900.0
0.9150000000000007, -20900.0
0.9200000000000007, -20900.0
0.9250000000000007, -20900.0
0.9300000000000007, -20900.0
0.9350000000000007, -20900.0
0.9400000000000007, -20900.0
0.9450000000000007, -20900.0
0.9500000000000007, -20900.0
0.9550000000000007, -20900.0
0.9600000000000007, -20900.0
0.9650000000000007, -20900.0
0.9700000000000008, -20900.0
0.9750000000000008, -20900.0
0.9800000000000008, -20900.0
0.9850000000000008, -20900.0
0.9900000000000008, -20900.0
0.9950000000000008, -20900.0
1.0000000000000007, -20900.0
1.0050000000000006, -20900.0
1.0100000000000005, -20900.0
1.0150000000000003, -20900.0
1.0200000000000002, -20900.0
1.0250000000000001, -20900.0
1.03, -20900.0
1.035, -20900.0
1.0399999999999998, -20900.0
1.0449999999999997, -20900.0
1.0499999999999996, -20900.0
1.0549999999999995, -20900.0
1.0599999999999994, -20900.0
1.0649999999999993, -20900.0
1.0699999999999992, -20900.0
1.074999999999999, -20900.0
1.079999999999999, -20900.0
1.0849999999999989, -20900.0
1.0899999999999987, -20900.0
1.0949999999999986, -20900.0
1.0999999999999985, -20900.0
1.1049999999999984, -20900.0
1.1099999999999983, -20900.0
1.1149999999999982, -20900.0
1.119999999999998, -20900.0
1.124999999999998, -20900.0
1.129999999999998, -20900.0
1.1349999999999978, -20900.0
1.1399999999999977, -20900.0
1.1449999999999976, -20900.0
1.1499999999999975, -20900.0
1.1549999999999974, -20900.0
1.1599999999999973, -20900.0
1.1649999999999971, -20900.0
1.169999999999997, -20900.0
